Team Code	Game Code	Rush Att	Rush Yard	Rush TD	Pass Att	Pass Comp	Pass Yard	Pass TD	Pass Int
697	697036520131123	18	75	0	41	16	224	1	2
697	697043420131130	35	184	2	35	24	195	1	0
697	193069720131231	30	159	2	38	30	382	4	0
698	365069820130831	26	114	2	28	15	145	0	1
698	655069820130907	38	169	3	28	17	233	2	0
698	698070020130912	44	207	1	38	23	194	0	2
698	663069820130928	36	107	2	26	15	228	2	0
698	698052220131005	27	44	2	26	16	166	0	0
698	328069820131012	41	207	2	22	14	173	1	2
698	698052120131019	36	126	1	37	18	199	0	3
698	703069820131026	24	45	0	39	17	201	1	1
698	768069820131102	29	60	0	58	40	394	3	2
698	698031120131109	38	123	3	36	20	245	0	2
698	698032720131116	31	99	2	34	24	249	2	1
698	51069820131130	33	122	2	47	21	288	3	3
700	700066320130830	27	48	1	60	43	413	4	0
700	676070020130907	37	237	4	47	32	494	4	2
700	698070020130912	26	43	0	45	24	293	2	3
700	670070020130921	33	118	0	63	33	434	2	3
700	700032820131005	43	114	4	57	36	404	2	1
700	311070020131012	45	251	3	56	35	415	3	1
700	700076820131019	31	111	2	50	36	462	2	0
700	700052220131026	25	72	1	54	34	388	3	2
700	521070020131102	26	124	1	71	45	425	2	2
700	327070020131109	32	105	2	64	47	354	1	2
700	700005120131116	34	134	0	54	29	320	5	1
700	700070320131128	28	94	1	52	31	302	1	1
700	28070020131230	34	81	0	41	28	403	4	0
703	472070320130831	42	359	4	30	22	356	4	2
703	703007720130907	39	132	1	44	24	313	2	0
703	433070320130914	37	124	1	36	24	196	1	0
703	327070320130921	47	227	3	34	19	225	1	0
703	703031120131003	29	119	3	45	26	244	1	0
703	522070320131012	60	255	0	22	13	190	2	1
703	703069820131026	52	187	2	19	9	228	1	2
703	328070320131102	44	221	4	32	21	197	0	2
703	703076820131109	41	152	2	49	27	283	3	1
703	521070320131116	43	151	1	43	29	238	0	3
703	700070320131128	61	281	3	20	11	182	2	0
703	703005120131207	35	163	0	34	12	54	1	2
703	529070320131230	44	180	1	23	9	56	0	2
704	473070420130907	46	280	4	20	15	119	1	0
704	704047220130914	56	293	5	28	18	253	1	1
704	706070420130921	29	99	0	31	17	119	0	0
704	704015620130928	47	132	1	43	26	365	5	0
704	366070420131005	45	203	1	33	18	237	3	1
704	719070420131012	47	222	0	30	12	166	1	2
704	704057420131026	55	248	0	12	7	116	1	1
704	704069720131102	44	127	1	17	9	71	0	3
704	704049720131109	42	56	0	20	14	128	1	1
704	231070420131116	53	327	3	7	3	80	1	0
704	704071820131123	33	49	0	27	16	183	0	1
704	704041920131130	36	177	2	24	14	122	0	0
706	706047320130831	33	157	1	34	21	237	2	0
706	521070620130907	32	135	1	50	30	369	4	2
706	706002920130914	29	102	1	47	30	277	0	1
706	706070420130921	35	181	3	24	18	204	1	0
706	288070620130928	29	128	2	49	36	365	2	4
706	706038820131005	29	97	1	34	14	157	0	3
706	574070620131012	49	264	3	31	17	170	0	0
706	9070620131026	42	248	4	25	18	275	2	0
706	706071920131102	39	286	1	20	16	114	1	0
706	718070620131109	29	132	1	25	10	183	0	0
706	706049720131123	31	184	3	49	30	274	0	1
706	366070620131130	49	191	2	24	19	284	1	2
709	709023520130831	16	50	0	38	17	155	0	1
709	709043420130907	23	125	1	41	26	262	1	3
709	207070920130914	51	325	3	26	16	205	1	0
709	709012920130921	43	252	3	23	16	166	1	0
709	709004720130928	29	141	1	46	34	274	1	1
709	774070920131005	39	360	4	32	14	168	1	0
709	726070920131019	46	321	4	20	11	105	1	1
709	709007120131026	41	242	1	23	15	130	3	0
709	204070920131102	53	334	4	29	20	395	3	0
709	86070920131112	50	323	4	20	11	228	2	0
709	503070920131120	46	184	0	30	17	235	2	3
709	709000520131129	45	230	1	33	16	158	3	1
716	9071620130831	39	178	3	33	30	319	1	0
716	632071620130907	40	251	2	32	28	280	6	0
716	716003020130912	37	110	2	58	36	504	3	3
716	716043020130921	26	47	0	31	17	139	1	1
716	716019320130928	41	150	2	50	37	362	2	1
716	646071620131005	38	129	0	34	24	305	4	0
716	716025420131012	59	249	2	43	25	385	3	2
716	716077220131026	30	91	3	33	20	306	1	1
716	498071620131031	31	144	2	55	32	367	2	0
716	716067120131107	39	192	1	45	26	277	2	0
716	716043320131116	22	-13	3	42	29	326	0	1
716	670071620131129	35	164	3	27	21	297	3	0
718	314071820130829	43	158	2	16	7	150	2	0
718	646071820130907	27	45	2	47	29	327	3	1
718	718036620130912	44	129	1	36	20	235	2	1
718	718068820130921	28	121	1	40	23	209	1	1
718	718049820130928	53	253	2	20	7	65	1	1
718	497071820131005	39	95	0	28	18	132	1	0
718	196071820131012	28	85	0	40	24	225	2	1
718	719071820131026	41	137	0	29	17	164	2	2
718	718022920131102	28	62	1	31	11	105	0	4
718	718070620131109	38	149	1	36	18	199	0	2
718	704071820131123	43	277	2	25	16	205	4	0
718	718057420131130	21	26	0	31	14	97	1	0
718	718067120131221	28	102	3	30	15	286	0	3
719	719007120130829	24	51	0	41	20	222	1	0
719	156071920130907	44	215	0	39	21	212	3	1
719	719052220130914	31	95	2	33	17	226	0	1
719	311071920130926	28	86	1	49	26	288	2	1
719	574071920131005	53	222	2	32	16	193	0	2
719	719070420131012	46	204	2	17	14	226	2	0
719	719071820131026	46	205	1	30	13	139	0	3
719	706071920131102	36	157	0	45	25	221	2	2
719	719019620131109	40	188	1	44	19	175	1	3
719	388071920131114	44	184	3	39	13	161	1	1
719	719036620131123	56	248	3	22	12	120	0	3
719	497071920131130	35	122	0	38	14	114	0	2
721	153072120130831	64	409	5	11	7	72	0	0
721	731072120130907	49	162	1	18	6	108	1	0
721	721006620130913	52	188	2	10	4	99	0	1
721	811072120130921	57	346	2	20	12	127	1	0
721	721046620130928	51	375	5	11	6	78	1	1
721	721072620131005	57	231	1	16	7	82	0	2
721	626072120131010	49	169	1	12	6	150	1	0
721	513072120131026	65	290	1	12	8	49	0	0
721	725072120131102	46	343	6	8	7	111	0	0
721	721047320131108	48	257	2	23	15	188	3	0
721	465072120131121	55	228	2	13	4	70	1	0
721	721015620131130	44	154	2	20	11	125	0	0
725	446072520130830	42	295	3	8	4	101	1	0
725	725004720130907	64	363	2	20	7	76	0	1
725	674072520130914	61	284	1	10	6	49	1	0
725	749072520130921	55	271	0	18	10	86	0	0
725	725036620130928	77	414	5	3	1	16	0	0
725	725006720131005	65	326	2	11	5	101	1	0
725	204072520131012	54	513	7	7	5	38	0	0
725	725069020131019	58	255	1	19	8	83	1	2
725	725072120131102	70	308	4	14	8	109	0	0
725	772072520131109	46	277	2	12	8	70	0	0
725	725027720131130	56	254	6	21	8	152	0	0
725	725072620131214	45	157	1	11	5	50	0	1
726	726030620130907	70	444	5	5	2	71	0	0
726	180072620130914	62	352	5	15	11	237	2	0
726	726077220130928	34	86	1	17	7	76	0	2
726	721072620131005	51	273	4	10	6	54	0	0
726	726019320131012	50	230	1	14	6	89	0	1
726	726070920131019	93	419	5	13	5	95	1	0
726	545072620131026	47	220	2	18	8	105	1	1
726	726051320131102	70	331	4	9	6	88	1	0
726	277072620131109	61	383	5	8	4	59	1	0
726	646072620131116	51	351	4	17	10	168	1	0
726	726063020131122	62	432	7	6	4	46	1	0
726	725072620131214	57	343	4	7	2	10	0	0
726	419072620131230	67	366	3	7	3	19	0	0
731	731073220130829	39	173	1	40	31	314	2	0
731	731072120130907	46	217	2	40	32	360	5	1
731	758073120130914	48	267	4	29	23	320	6	0
731	731065720130921	27	106	0	40	21	179	2	0
731	731063020130927	50	253	1	43	30	267	3	0
731	77073120131004	35	186	0	51	22	211	2	1
731	66073120131012	39	127	1	31	16	221	1	2
731	731047320131019	42	337	4	24	16	155	1	0
731	277073120131102	44	163	1	42	28	370	3	1
731	731046520131109	45	153	3	28	16	288	1	0
731	156073120131123	48	148	1	18	8	43	0	0
731	811073120131130	45	154	1	30	20	156	3	1
731	731009620131207	40	51	1	35	16	253	0	2
731	731050320131226	45	168	1	28	17	121	1	2
732	731073220130829	44	148	1	28	17	302	2	0
732	758073220130907	38	338	6	24	17	290	3	0
732	528073220130914	39	260	4	33	19	279	2	3
732	732007720130921	33	129	0	35	24	273	2	0
732	110073220131003	33	99	0	44	22	288	2	6
732	674073220131012	39	181	1	34	23	234	2	1
732	732002920131019	42	172	1	32	15	157	2	2
732	732065720131026	38	71	0	31	12	130	0	3
732	28073220131109	46	126	0	21	6	121	2	2
732	732052920131116	42	116	2	30	13	181	1	1
732	732075420131123	35	134	2	46	21	347	3	2
732	157073220131130	44	155	2	33	19	233	1	1
736	433073620130829	33	126	3	36	21	300	2	2
736	43073620130907	35	169	4	29	19	273	1	1
736	736064820130914	33	121	2	22	12	147	1	1
736	736040020130921	39	166	1	28	19	240	2	1
736	9073620130928	35	206	5	29	23	334	2	1
736	434073620131005	38	130	2	41	29	338	2	1
736	257073620131019	38	119	4	35	21	218	0	2
736	736069720131026	44	95	2	32	17	234	1	3
736	736023520131109	44	126	4	12	6	57	0	0
736	334073620131116	37	116	1	25	20	197	1	0
736	736069420131123	31	90	2	31	24	195	0	1
736	749073620131130	45	132	1	37	26	271	1	1
736	736028820140104	52	211	3	19	6	154	2	2
742	8074220130831	33	153	1	26	5	59	0	1
742	769074220130907	34	237	4	35	20	225	1	2
742	742019620130914	34	53	0	43	25	258	2	1
742	388074220130921	53	201	2	34	18	181	1	2
742	742025520130926	27	55	1	25	19	221	1	0
742	457074220131005	34	48	1	28	19	293	3	0
742	545074220131012	38	76	0	34	19	239	1	0
742	193074220131026	46	173	1	38	21	214	0	4
742	742006720131102	29	55	1	41	24	391	2	2
742	742041520131109	47	183	4	31	25	366	2	0
742	392074220131116	38	54	1	31	19	210	2	0
742	742074620131130	42	126	0	30	14	238	1	1
742	742011020131231	38	143	1	36	15	176	0	2
746	77074620130831	42	109	1	32	18	114	1	1
746	529074620130907	39	124	1	47	31	174	0	3
746	741074620130921	63	357	5	30	20	223	2	2
746	746054520130928	33	65	0	37	15	123	0	0
746	47074620131005	41	236	3	42	22	223	0	1
746	746039220131012	49	242	1	44	27	263	1	0
746	193074620131019	39	100	2	38	20	263	1	1
746	255074620131026	31	68	1	62	43	376	2	1
746	147074620131102	39	114	1	46	19	163	0	2
746	746045720131109	40	112	1	43	22	204	1	2
746	746041520131123	46	243	2	45	23	240	1	3
746	742074620131130	27	109	0	40	17	176	0	1
749	1320074920130829	54	189	2	26	14	219	1	0
749	749006720130906	39	55	0	30	18	191	1	1
749	498074920130914	15	15	0	48	28	310	2	0
749	749072520130921	45	228	2	17	6	132	1	1
749	749014720130928	31	60	0	30	19	162	1	1
749	490074920131005	32	114	1	39	24	268	3	1
749	392074920131019	24	47	2	38	28	260	2	0
749	749041520131026	25	59	1	46	25	302	2	1
749	749068820131102	18	40	0	54	22	173	0	1
749	234074920131109	40	103	0	25	7	63	0	6
749	193074920131123	40	124	1	27	12	124	1	1
749	749073620131130	24	111	2	34	16	155	0	1
754	754003720130831	23	120	2	65	35	344	1	3
754	754065720130907	22	7	0	38	26	215	0	2
754	667075420130914	17	54	0	48	35	410	5	1
754	295075420130921	15	71	2	43	31	346	4	2
754	674075420130928	13	51	0	65	39	322	2	2
754	754010720131005	21	49	2	67	41	521	3	1
754	528075420131012	22	113	2	55	29	270	1	4
754	754052920131019	12	2	0	89	58	557	4	4
754	28075420131031	11	2	1	54	29	300	2	1
754	754002920131116	27	101	1	53	39	319	2	1
754	732075420131123	18	90	0	62	39	488	4	0
754	754075620131129	23	44	0	59	32	282	2	2
754	754015620131221	19	-10	0	58	37	410	6	1
756	66075620130831	54	268	3	31	23	324	2	1
756	756030120130914	50	273	2	35	28	342	2	0
756	294075620130921	53	370	4	28	21	310	4	0
756	29075620130928	61	244	2	25	14	165	2	1
756	756067420131005	40	139	2	48	33	350	2	1
756	529075620131012	42	194	2	32	19	182	1	1
756	756002820131019	25	-5	1	40	16	217	2	0
756	107075620131026	44	262	3	34	21	380	2	0
756	157075620131109	51	316	4	29	22	312	2	0
756	756011020131115	36	102	1	40	25	330	3	2
756	756052820131123	58	530	7	24	15	162	1	0
756	754075620131129	53	224	2	20	15	181	1	1
756	77075620131227	43	190	2	27	18	129	1	1
768	786076820130831	44	172	2	27	19	237	1	0
768	768052220130907	24	169	1	41	21	218	0	1
768	254076820130914	42	245	2	41	25	359	3	1
768	768039220130921	25	113	0	22	11	62	0	2
768	521076820130928	39	68	1	51	25	320	1	2
768	768005120131005	34	118	1	41	17	276	3	1
768	700076820131019	39	183	2	43	27	254	1	0
768	768032720131026	29	103	1	41	19	264	0	1
768	768069820131102	36	148	1	41	25	267	2	2
768	703076820131109	47	109	4	36	18	290	1	2
768	768032820131116	32	144	1	42	23	242	2	2
768	311076820131130	36	212	2	38	21	356	2	2
772	334077220130831	41	216	4	34	27	271	1	0
772	772069420130907	34	171	1	36	17	222	1	5
772	772064620130914	27	145	0	47	27	282	3	3
772	446077220130921	44	375	7	24	17	213	0	2
772	726077220130928	43	219	2	31	25	198	0	1
772	772049820131003	40	160	2	36	24	370	2	1
772	671077220131015	38	133	1	29	23	338	1	2
772	716077220131026	41	133	2	48	31	399	0	0
772	772025420131102	46	203	4	29	18	241	2	1
772	772072520131109	40	135	1	24	16	199	2	1
772	772067020131123	46	321	5	32	20	152	0	0
772	30077220131130	28	151	2	37	21	255	3	0
774	774041620130830	27	11	0	48	18	193	2	3
774	483077420130907	44	231	3	43	24	254	0	2
774	774050920130914	31	143	0	41	16	202	2	1
774	774031220130921	20	74	0	38	16	135	0	3
774	331077420130928	32	151	1	23	11	159	1	2
774	774070920131005	40	87	1	32	19	288	1	2
774	86077420131012	26	38	0	34	16	164	0	2
774	47077420131019	26	164	0	34	19	204	1	1
774	774040020131026	35	118	0	37	23	275	4	0
774	774020420131109	38	120	1	40	24	348	1	1
774	129077420131116	35	164	2	36	14	147	0	1
774	774050320131126	35	93	2	32	15	163	0	0
796	400079620130831	44	393	4	18	10	205	2	1
796	692079620130907	51	387	4	29	24	219	3	1
796	796002820130914	32	231	2	31	16	210	1	0
796	559079620130921	48	388	5	21	12	158	0	1
796	796051820130928	27	104	1	34	20	295	2	1
796	509079620131012	51	286	2	28	17	241	3	2
796	796030120131019	46	289	6	21	16	189	2	0
796	796031220131102	45	218	2	19	11	144	2	1
796	77079620131109	45	229	2	32	23	196	1	1
796	306079620131116	50	554	6	15	7	122	0	0
796	796042820131123	45	197	1	26	16	127	1	1
796	539079620131130	30	120	0	55	29	339	3	3
796	796064820140101	43	293	0	26	16	117	2	3
811	811046320130831	30	219	1	44	29	383	4	2
811	295081120130907	39	262	2	39	23	302	4	1
811	502081120130914	42	173	2	47	30	264	1	1
811	811072120130921	44	249	4	41	35	373	4	0
811	811067020130928	29	64	2	48	25	292	1	1
811	473081120131012	46	285	4	33	19	247	1	0
811	156081120131019	34	165	2	37	22	251	1	2
811	811063020131026	43	332	3	34	22	267	3	1
811	96081120131109	31	156	0	33	19	140	1	1
811	811006620131116	31	55	0	41	28	210	1	2
811	277081120131123	50	295	1	48	29	498	7	0
811	811073120131130	29	28	0	29	16	162	1	1
2	2047220131026	24	146	1	49	33	428	3	1
6	6025520131123	30	47	0	31	14	205	1	1
7	7033420131102	38	149	1	28	12	148	1	0
17	17043020130907	25	28	0	25	11	135	1	1
27	27025720131109	32	32	0	39	22	221	0	1
43	43069420130831	27	79	0	26	13	132	0	2
43	43073620130907	34	85	0	16	11	54	0	0
43	43051920130921	38	155	0	26	13	143	0	0
48	48015720131019	45	148	0	14	7	48	1	1
61	61023120130914	52	311	4	11	6	38	0	1
61	61023420130921	56	182	1	17	8	60	0	1
90	90009620130907	49	172	2	27	15	244	1	0
90	90015620130914	41	203	1	20	11	164	1	0
102	102063020130829	39	86	0	40	23	192	0	2
102	102002820130905	31	51	0	23	12	116	0	2
108	108046620130907	25	118	0	27	13	178	1	2
141	141014720131123	57	176	0	5	1	-4	0	0
149	149064820131123	27	72	0	35	18	222	1	2
153	153072120130831	41	157	1	27	14	143	1	0
180	180072620130914	34	157	0	32	19	179	1	2
201	201062620130831	36	172	2	46	31	361	3	0
201	201050320130921	34	127	0	49	34	450	6	2
202	202036720130907	42	107	0	16	10	99	1	1
207	207052820130831	37	177	2	34	26	448	4	0
207	207070920130914	22	51	0	41	21	326	3	1
228	228051820130921	23	50	0	16	10	30	0	1
236	236069020130914	45	200	1	36	23	320	2	0
244	244036520131026	35	92	0	29	17	106	0	1
253	253023520131123	54	429	4	3	0	0	0	0
261	261049820130907	34	94	0	24	11	143	1	0
290	290020420130831	35	202	2	32	19	182	1	2
294	294075620130921	28	22	0	40	19	142	0	2
294	294007720131116	41	159	0	57	25	128	1	1
299	299004720130829	36	74	2	29	20	282	2	1
305	305030620130829	39	131	0	32	12	175	3	1
305	305055920130907	22	39	0	45	29	256	2	1
314	314071820130829	48	112	1	29	15	244	0	4
315	315025420130921	44	122	4	32	17	311	0	1
317	317000520130907	51	188	1	43	29	310	3	1
346	346036620130907	36	90	1	37	23	272	1	1
346	346052120130914	37	121	0	40	19	124	0	0
355	355033120130829	22	33	0	22	14	189	1	0
380	380040020130907	45	247	3	28	20	267	0	1
380	380050920130921	30	107	1	47	29	272	2	2
402	402065120130831	42	180	3	25	16	244	2	1
440	440066320130907	44	160	3	27	17	218	1	0
446	446072520130830	52	185	1	10	6	116	1	0
446	446077220130921	37	182	0	25	15	135	2	2
454	454043420130831	36	123	0	39	23	174	2	3
454	454007120130921	32	166	1	34	24	146	0	0
469	469012920130907	43	158	2	27	17	227	1	1
483	483052920130831	37	87	0	50	25	256	0	0
483	483077420130907	40	222	3	18	10	225	0	1
483	483067120130914	33	141	0	40	15	164	1	2
485	485058720130907	27	59	0	27	8	74	0	1
489	489019320130831	29	81	0	32	14	103	0	1
493	493032720130830	43	215	1	30	21	165	2	1
501	501002920130830	39	94	0	36	21	176	0	3
502	502081120130914	26	65	0	52	30	275	1	2
504	504031120130831	33	228	2	29	22	229	2	0
508	508014020130914	34	100	1	23	14	79	0	1
508	508000920130921	39	150	3	45	23	194	1	1
523	523019620130831	23	90	2	52	39	370	3	0
523	523039220130907	38	165	1	39	21	170	0	3
523	523054520131019	20	93	1	53	31	312	2	1
523	523029520131109	30	88	4	56	40	533	4	1
523	523045720131123	38	225	1	34	15	146	1	0
550	550010720130907	39	245	3	29	13	308	1	1
553	553067020130907	25	45	0	42	26	182	0	0
575	575049020130907	26	16	1	45	29	300	2	0
624	624069720130907	42	240	2	16	7	150	2	2
625	625025420130830	36	105	1	31	19	193	1	1
625	625003120130907	24	112	1	29	20	119	2	0
632	632071620130907	24	14	0	25	12	133	0	1
632	632041520130921	26	139	1	25	8	44	0	4
647	647014720130907	46	86	0	22	10	155	2	2
649	649046320130921	38	227	2	29	19	238	0	2
650	650032820130907	43	219	1	18	8	67	1	1
654	654043320130907	41	93	0	24	16	159	2	1
655	655069820130907	45	207	1	23	12	132	1	2
659	659030120130831	26	66	1	41	26	341	3	0
665	665028820130830	30	104	0	36	27	268	2	1
667	667064620130829	40	134	1	24	13	183	1	0
667	667075420130914	34	73	1	30	22	146	0	3
669	669031220130907	23	70	0	30	14	127	1	1
676	676070020130907	32	69	0	44	26	287	2	1
683	683008620130914	45	140	0	48	25	300	2	2
692	692079620130907	30	44	0	19	8	69	0	1
693	693025420130907	60	401	4	15	11	108	2	0
693	693000820131123	35	93	0	15	10	82	0	1
695	695006620130907	49	152	1	35	21	210	1	4
695	695040420131109	42	164	0	19	8	122	0	1
711	711016420130829	50	201	4	20	13	192	1	1
739	739006720130831	36	197	1	26	16	158	1	3
741	741074620130921	25	41	0	31	9	38	0	0
748	748068820130914	31	53	0	21	6	34	0	2
758	758073220130907	43	69	1	25	13	136	0	0
758	758073120130914	33	104	0	23	12	34	0	0
769	769041920130829	35	114	1	36	19	257	2	2
769	769074220130907	40	111	0	14	4	51	0	3
769	769003720131012	31	66	0	17	6	107	0	1
771	771042820130914	30	68	0	23	11	162	2	0
771	771046520130921	41	197	0	33	13	141	1	2
786	786076820130831	31	102	1	27	18	207	1	1
817	817041620130914	20	51	1	27	11	121	1	0
1004	1004015720130907	26	60	1	55	33	280	2	3
1068	1068025520130831	34	89	0	35	20	164	0	3
1092	1092038820130907	44	67	0	20	9	117	0	3
1320	1320074920130829	24	102	0	19	11	49	1	3
2678	2678003020130831	31	12	0	27	13	161	0	0
2915	2915005120130831	60	173	0	17	8	60	0	1
